end_of_period,loan_number,country___economy_code,loan_type,loan_status,interest_rate,project_id,project_name,original_principal_amount_ususd,cancelled_amount_ususd,undisbursed_amount_ususd,disbursed_amount_ususd,repaid_to_ibrd_ususd,due_to_ibrd_ususd,exchange_adjustment_ususd,borrowers_obligation_ususd,loans_held_ususd,first_repayment_date,last_repayment_date,effective_date_most_recent,origination_year,is_active,default_flag,year,gdp_growth,cpi_inflation,loan_to_gdp_growth_ratio,repayment_ratio,default_prob,sector,borrowers_obligation_inr,repaid_to_ibrd_inr,EAD_INR,PD,LGD,ECL_INR,gdp_growth_pp,cpi_inflation_pp,EAD,pd_stressed,pd_base
2023-10-31,IBRD94240,IN,FSL,FULLY DISBURSED,0.0,P177985,Catalyzing Private Financing in India,667000000.0,0.0,0.0,667000000.0,0.0,667000000.0,0.0,667000000.0,667000000.0,2027-12-15,2040-12-15,2023-01-11,2022,1,1,2022.0,7.609364977688955,6.69903414079852,0.08765514625145171,0.0,0.5715062876979,Finance & Industry,55361000000.0,0.0,55361000000.0,0.5715062876979,0.8064516129032258,25515451284.87374,7.609364977688955,6.69903414079852,667000000.0,0.5826925158390136,0.5715062876979
2023-11-30,IBRD94240,IN,FSL,FULLY DISBURSED,0.0,P177985,Catalyzing Private Financing in India,667000000.0,0.0,0.0,667000000.0,0.0,667000000.0,0.0,667000000.0,667000000.0,2027-12-15,2040-12-15,2023-01-11,2022,1,1,2022.0,7.609364977688955,6.69903414079852,0.08765514625145171,0.0,0.5715062876979,Finance & Industry,55361000000.0,0.0,55361000000.0,0.5715062876979,0.8064516129032258,25515451284.87374,7.609364977688955,6.69903414079852,667000000.0,0.5826925158390136,0.5715062876979
2023-12-31,IBRD94240,IN,FSL,FULLY DISBURSED,0.0,P177985,Catalyzing Private Financing in India,667000000.0,0.0,0.0,667000000.0,0.0,667000000.0,0.0,667000000.0,667000000.0,2027-12-15,2040-12-15,2023-01-11,2022,1,1,2022.0,7.609364977688955,6.69903414079852,0.08765514625145171,0.0,0.5715062876979,Finance & Industry,55361000000.0,0.0,55361000000.0,0.5715062876979,0.8064516129032258,25515451284.87374,7.609364977688955,6.69903414079852,667000000.0,0.5826925158390136,0.5715062876979
2024-01-31,IBRD94240,IN,FSL,FULLY DISBURSED,0.0,P177985,Catalyzing Private Financing in India,667000000.0,0.0,0.0,667000000.0,0.0,667000000.0,0.0,667000000.0,667000000.0,2027-12-15,2040-12-15,2023-01-11,2022,1,1,2022.0,7.609364977688955,6.69903414079852,0.08765514625145171,0.0,0.5715062876979,Finance & Industry,55361000000.0,0.0,55361000000.0,0.5715062876979,0.8064516129032258,25515451284.87374,7.609364977688955,6.69903414079852,667000000.0,0.5826925158390136,0.5715062876979
2024-02-29,IBRD94240,IN,FSL,FULLY DISBURSED,0.0,P177985,Catalyzing Private Financing in India,667000000.0,0.0,0.0,667000000.0,0.0,667000000.0,0.0,667000000.0,667000000.0,2027-12-15,2040-12-15,2023-01-11,2022,1,1,2022.0,7.609364977688955,6.69903414079852,0.08765514625145171,0.0,0.5715062876979,Finance & Industry,55361000000.0,0.0,55361000000.0,0.5715062876979,0.8064516129032258,25515451284.87374,7.609364977688955,6.69903414079852,667000000.0,0.5826925158390136,0.5715062876979
2024-03-31,IBRD94240,IN,FSL,FULLY DISBURSED,0.0,P177985,Catalyzing Private Financing in India,667000000.0,0.0,0.0,667000000.0,0.0,667000000.0,0.0,667000000.0,667000000.0,2027-12-15,2040-12-15,2023-01-11,2022,1,1,2022.0,7.609364977688955,6.69903414079852,0.08765514625145171,0.0,0.5715062876979,Finance & Industry,55361000000.0,0.0,55361000000.0,0.5715062876979,0.8064516129032258,25515451284.87374,7.609364977688955,6.69903414079852,667000000.0,0.5826925158390136,0.5715062876979
2024-04-30,IBRD94240,IN,FSL,FULLY DISBURSED,0.0,P177985,Catalyzing Private Financing in India,667000000.0,0.0,0.0,667000000.0,0.0,667000000.0,0.0,667000000.0,667000000.0,2027-12-15,2040-12-15,2023-01-11,2022,1,1,2022.0,7.609364977688955,6.69903414079852,0.08765514625145171,0.0,0.5715062876979,Finance & Industry,55361000000.0,0.0,55361000000.0,0.5715062876979,0.8064516129032258,25515451284.87374,7.609364977688955,6.69903414079852,667000000.0,0.5826925158390136,0.5715062876979
2024-05-31,IBRD94240,IN,FSL,FULLY DISBURSED,6.47,P177985,Catalyzing Private Financing in India,667000000.0,0.0,0.0,667000000.0,0.0,667000000.0,0.0,667000000.0,667000000.0,2027-12-15,2040-12-15,2023-01-11,2022,1,1,2022.0,7.609364977688955,6.69903414079852,0.08765514625145171,0.0,0.5899873746623614,Finance & Industry,55361000000.0,0.0,55361000000.0,0.5715062876979,0.8064516129032258,25515451284.87374,7.609364977688955,6.69903414079852,667000000.0,0.601173602803475,0.5899873746623614
2024-06-30,IBRD94240,IN,FSL,FULLY DISBURSED,0.0,P177985,Catalyzing Private Financing in India,667000000.0,0.0,0.0,667000000.0,0.0,667000000.0,0.0,667000000.0,667000000.0,2027-12-15,2040-12-15,2023-01-11,2022,1,1,2022.0,7.609364977688955,6.69903414079852,0.08765514625145171,0.0,0.5715062876979,Finance & Industry,55361000000.0,0.0,55361000000.0,0.5715062876979,0.8064516129032258,25515451284.87374,7.609364977688955,6.69903414079852,667000000.0,0.5826925158390136,0.5715062876979
2024-07-31,IBRD94240,IN,FSL,FULLY DISBURSED,0.0,P177985,Catalyzing Private Financing in India,667000000.0,0.0,0.0,667000000.0,0.0,667000000.0,0.0,667000000.0,667000000.0,2027-12-15,2040-12-15,2023-01-11,2022,1,1,2022.0,7.609364977688955,6.69903414079852,0.08765514625145171,0.0,0.5715062876979,Finance & Industry,55361000000.0,0.0,55361000000.0,0.5715062876979,0.8064516129032258,25515451284.87374,7.609364977688955,6.69903414079852,667000000.0,0.5826925158390136,0.5715062876979
2024-08-31,IBRD94240,IN,FSL,FULLY DISBURSED,0.0,P177985,Catalyzing Private Financing in India,667000000.0,0.0,0.0,667000000.0,0.0,667000000.0,0.0,667000000.0,667000000.0,2027-12-15,2040-12-15,2023-01-11,2022,1,1,2022.0,7.609364977688955,6.69903414079852,0.08765514625145171,0.0,0.5715062876979,Finance & Industry,55361000000.0,0.0,55361000000.0,0.5715062876979,0.8064516129032258,25515451284.87374,7.609364977688955,6.69903414079852,667000000.0,0.5826925158390136,0.5715062876979
2024-09-30,IBRD94240,IN,FSL,FULLY DISBURSED,0.0,P177985,Catalyzing Private Financing in India,667000000.0,0.0,0.0,667000000.0,0.0,667000000.0,0.0,667000000.0,667000000.0,2027-12-15,2040-12-15,2023-01-11,2022,1,1,2022.0,7.609364977688955,6.69903414079852,0.08765514625145171,0.0,0.5715062876979,Finance & Industry,55361000000.0,0.0,55361000000.0,0.5715062876979,0.8064516129032258,25515451284.87374,7.609364977688955,6.69903414079852,667000000.0,0.5826925158390136,0.5715062876979
2024-10-31,IBRD94240,IN,FSL,FULLY DISBURSED,0.0,P177985,Catalyzing Private Financing in India,667000000.0,0.0,0.0,667000000.0,0.0,667000000.0,0.0,667000000.0,667000000.0,2027-12-15,2040-12-15,2023-01-11,2022,1,1,2022.0,7.609364977688955,6.69903414079852,0.08765514625145171,0.0,0.5715062876979,Finance & Industry,55361000000.0,0.0,55361000000.0,0.5715062876979,0.8064516129032258,25515451284.87374,7.609364977688955,6.69903414079852,667000000.0,0.5826925158390136,0.5715062876979
2024-11-30,IBRD94240,IN,FSL,FULLY DISBURSED,0.0,P177985,Catalyzing Private Financing in India,667000000.0,0.0,0.0,667000000.0,0.0,667000000.0,0.0,667000000.0,667000000.0,2027-12-15,2040-12-15,2023-01-11,2022,1,1,2022.0,7.609364977688955,6.69903414079852,0.08765514625145171,0.0,0.5715062876979,Finance & Industry,55361000000.0,0.0,55361000000.0,0.5715062876979,0.8064516129032258,25515451284.87374,7.609364977688955,6.69903414079852,667000000.0,0.5826925158390136,0.5715062876979
2024-12-31,IBRD94240,IN,FSL,FULLY DISBURSED,0.0,P177985,Catalyzing Private Financing in India,667000000.0,0.0,0.0,667000000.0,0.0,667000000.0,0.0,667000000.0,667000000.0,2027-12-15,2040-12-15,2023-01-11,2022,1,1,2022.0,7.609364977688955,6.69903414079852,0.08765514625145171,0.0,0.5715062876979,Finance & Industry,55361000000.0,0.0,55361000000.0,0.5715062876979,0.8064516129032258,25515451284.87374,7.609364977688955,6.69903414079852,667000000.0,0.5826925158390136,0.5715062876979
2025-01-31,IBRD94240,IN,FSL,FULLY DISBURSED,0.0,P177985,Catalyzing Private Financing in India,667000000.0,0.0,0.0,667000000.0,0.0,667000000.0,0.0,667000000.0,667000000.0,2027-12-15,2040-12-15,2023-01-11,2022,1,1,2022.0,7.609364977688955,6.69903414079852,0.08765514625145171,0.0,0.5715062876979,Finance & Industry,55361000000.0,0.0,55361000000.0,0.5715062876979,0.8064516129032258,25515451284.87374,7.609364977688955,6.69903414079852,667000000.0,0.5826925158390136,0.5715062876979
2025-02-28,IBRD94240,IN,FSL,FULLY DISBURSED,0.0,P177985,Catalyzing Private Financing in India,667000000.0,0.0,0.0,667000000.0,0.0,667000000.0,0.0,667000000.0,667000000.0,2027-12-15,2040-12-15,2023-01-11,2022,1,1,2022.0,7.609364977688955,6.69903414079852,0.08765514625145171,0.0,0.5715062876979,Finance & Industry,55361000000.0,0.0,55361000000.0,0.5715062876979,0.8064516129032258,25515451284.87374,7.609364977688955,6.69903414079852,667000000.0,0.5826925158390136,0.5715062876979
2025-03-31,IBRD94240,IN,FSL,FULLY DISBURSED,0.0,P177985,Catalyzing Private Financing in India,667000000.0,0.0,0.0,667000000.0,0.0,667000000.0,0.0,667000000.0,667000000.0,2027-12-15,2040-12-15,2023-01-11,2022,1,1,2022.0,7.609364977688955,6.69903414079852,0.08765514625145171,0.0,0.5715062876979,Finance & Industry,55361000000.0,0.0,55361000000.0,0.5715062876979,0.8064516129032258,25515451284.87374,7.609364977688955,6.69903414079852,667000000.0,0.5826925158390136,0.5715062876979
2025-04-30,IBRD94240,IN,FSL,FULLY DISBURSED,0.0,P177985,Catalyzing Private Financing in India,667000000.0,0.0,0.0,667000000.0,0.0,667000000.0,0.0,667000000.0,667000000.0,2027-12-15,2040-12-15,2023-01-11,2022,1,1,2022.0,7.609364977688955,6.69903414079852,0.08765514625145171,0.0,0.5715062876979,Finance & Industry,55361000000.0,0.0,55361000000.0,0.5715062876979,0.8064516129032258,25515451284.87374,7.609364977688955,6.69903414079852,667000000.0,0.5826925158390136,0.5715062876979
2025-05-31,IBRD94240,IN,FSL,FULLY DISBURSED,0.0,P177985,Catalyzing Private Financing in India,667000000.0,0.0,0.0,667000000.0,0.0,667000000.0,0.0,667000000.0,667000000.0,2027-12-15,2040-12-15,2023-01-11,2022,1,1,2022.0,7.609364977688955,6.69903414079852,0.08765514625145171,0.0,0.5715062876979,Finance & Industry,55361000000.0,0.0,55361000000.0,0.5715062876979,0.8064516129032258,25515451284.87374,7.609364977688955,6.69903414079852,667000000.0,0.5826925158390136,0.5715062876979
2025-06-30,IBRD94240,IN,FSL,FULLY DISBURSED,0.0,P177985,Catalyzing Private Financing in India,667000000.0,0.0,0.0,667000000.0,0.0,667000000.0,0.0,667000000.0,667000000.0,2027-12-15,2040-12-15,2023-01-11,2022,1,1,2022.0,7.609364977688955,6.69903414079852,0.08765514625145171,0.0,0.5715062876979,Finance & Industry,55361000000.0,0.0,55361000000.0,0.5715062876979,0.8064516129032258,25515451284.87374,7.609364977688955,6.69903414079852,667000000.0,0.5826925158390136,0.5715062876979
2025-07-31,IBRD94240,IN,FSL,FULLY DISBURSED,0.0,P177985,Catalyzing Private Financing in India,667000000.0,0.0,0.0,667000000.0,0.0,667000000.0,0.0,667000000.0,667000000.0,2027-12-15,2040-12-15,2023-01-11,2022,1,1,2022.0,7.609364977688955,6.69903414079852,0.08765514625145171,0.0,0.5715062876979,Finance & Industry,55361000000.0,0.0,55361000000.0,0.5715062876979,0.8064516129032258,25515451284.87374,7.609364977688955,6.69903414079852,667000000.0,0.5826925158390136,0.5715062876979
2019-03-31,IBRD89230,IN,FSL,SIGNED,0.0,P166578,Chhattisgarh PFMA Program,25200000.0,0.0,25200000.0,0.0,0.0,0.0,0.0,0.0,25200000.0,2024-08-15,2029-08-15,2019-06-03,2019,1,0,2019.0,3.8714369407035605,3.72950573539129,0.006509211020603729,0.0,0.0040044075793528615,Finance & Industry,0.0,0.0,961567647.5400001,0.981060175596584,0.2568190613854077,242271731.88392657,3.8714369407035605,3.72950573539129,0.0,0.015190635720466418,0.0040044075793528615
2019-04-30,IBRD89230,IN,FSL,SIGNED,0.0,P166578,Chhattisgarh PFMA Program,25200000.0,0.0,25200000.0,0.0,0.0,0.0,0.0,0.0,25200000.0,2024-08-15,2029-08-15,2019-06-03,2019,1,0,2019.0,3.8714369407035605,3.72950573539129,0.006509211020603729,0.0,0.0040044075793528615,Finance & Industry,0.0,0.0,961567647.5400001,0.981060175596584,0.2568190613854077,242271731.88392657,3.8714369407035605,3.72950573539129,0.0,0.015190635720466418,0.0040044075793528615
2019-05-31,IBRD89230,IN,FSL,DISBURSING,0.0,P166578,Chhattisgarh PFMA Program,25200000.0,0.0,25137000.0,63000.0,0.0,63000.0,0.0,63000.0,25200000.0,2024-08-15,2029-08-15,2019-05-24,2019,1,0,2019.0,3.8714369407035605,3.72950573539129,0.006509211020603729,0.0,0.0037243468701632725,Finance & Industry,5229000.0,0.0,961567647.5400001,0.981060175596584,0.2568190613854077,242271731.88392657,3.8714369407035605,3.72950573539129,63000.0,0.014910575011276829,0.0037243468701632725
2019-06-30,IBRD89230,IN,FSL,DISBURSING,0.0,P166578,Chhattisgarh PFMA Program,25200000.0,0.0,23137000.0,2063000.0,0.0,2063000.0,0.0,2063000.0,25200000.0,2024-08-15,2029-08-15,2019-05-24,2019,1,0,2019.0,3.8714369407035605,3.72950573539129,0.006509211020603729,0.0,0.0030893937706936306,Finance & Industry,171229000.0,0.0,961567647.5400001,0.981060175596584,0.2568190613854077,242271731.88392657,3.8714369407035605,3.72950573539129,2063000.0,0.014275621911807188,0.0030893937706936306
2019-07-31,IBRD89230,IN,FSL,DISBURSING,0.0,P166578,Chhattisgarh PFMA Program,25200000.0,0.0,23137000.0,2063000.0,0.0,2063000.0,0.0,2063000.0,25200000.0,2024-08-15,2029-08-15,2019-05-24,2019,1,0,2019.0,3.8714369407035605,3.72950573539129,0.006509211020603729,0.0,0.0030893937706936306,Finance & Industry,171229000.0,0.0,961567647.5400001,0.981060175596584,0.2568190613854077,242271731.88392657,3.8714369407035605,3.72950573539129,2063000.0,0.014275621911807188,0.0030893937706936306
2019-08-31,IBRD89230,IN,FSL,DISBURSING,0.0,P166578,Chhattisgarh PFMA Program,25200000.0,0.0,23137000.0,2063000.0,0.0,2063000.0,0.0,2063000.0,25200000.0,2024-08-15,2029-08-15,2019-05-24,2019,1,0,2019.0,3.8714369407035605,3.72950573539129,0.006509211020603729,0.0,0.0030893937706936306,Finance & Industry,171229000.0,0.0,961567647.5400001,0.981060175596584,0.2568190613854077,242271731.88392657,3.8714369407035605,3.72950573539129,2063000.0,0.014275621911807188,0.0030893937706936306
2019-09-30,IBRD89230,IN,FSL,DISBURSING,0.0,P166578,Chhattisgarh PFMA Program,25200000.0,0.0,23137000.0,2063000.0,0.0,2063000.0,0.0,2063000.0,25200000.0,2024-08-15,2029-08-15,2019-05-24,2019,1,0,2019.0,3.8714369407035605,3.72950573539129,0.006509211020603729,0.0,0.0030893937706936306,Finance & Industry,171229000.0,0.0,961567647.5400001,0.981060175596584,0.2568190613854077,242271731.88392657,3.8714369407035605,3.72950573539129,2063000.0,0.014275621911807188,0.0030893937706936306
2019-10-31,IBRD89230,IN,FSL,DISBURSING,0.0,P166578,Chhattisgarh PFMA Program,25200000.0,0.0,23137000.0,2063000.0,0.0,2063000.0,0.0,2063000.0,25200000.0,2024-08-15,2029-08-15,2019-05-24,2019,1,0,2019.0,3.8714369407035605,3.72950573539129,0.006509211020603729,0.0,0.0030893937706936306,Finance & Industry,171229000.0,0.0,961567647.5400001,0.981060175596584,0.2568190613854077,242271731.88392657,3.8714369407035605,3.72950573539129,2063000.0,0.014275621911807188,0.0030893937706936306
2019-11-30,IBRD89230,IN,FSL,DISBURSING,0.0,P166578,Chhattisgarh PFMA Program,25200000.0,0.0,23137000.0,2063000.0,0.0,2063000.0,0.0,2063000.0,25200000.0,2024-08-15,2029-08-15,2019-05-24,2019,1,0,2019.0,3.8714369407035605,3.72950573539129,0.006509211020603729,0.0,0.0030893937706936306,Finance & Industry,171229000.0,0.0,961567647.5400001,0.981060175596584,0.2568190613854077,242271731.88392657,3.8714369407035605,3.72950573539129,2063000.0,0.014275621911807188,0.0030893937706936306
2019-12-31,IBRD89230,IN,FSL,DISBURSING,0.0,P166578,Chhattisgarh PFMA Program,25200000.0,0.0,23137000.0,2063000.0,0.0,2063000.0,0.0,2063000.0,25200000.0,2024-08-15,2029-08-15,2019-05-24,2019,1,0,2019.0,3.8714369407035605,3.72950573539129,0.006509211020603729,0.0,0.0030893937706936306,Finance & Industry,171229000.0,0.0,961567647.5400001,0.981060175596584,0.2568190613854077,242271731.88392657,3.8714369407035605,3.72950573539129,2063000.0,0.014275621911807188,0.0030893937706936306
2020-01-31,IBRD89230,IN,FSL,DISBURSING,0.0,P166578,Chhattisgarh PFMA Program,25200000.0,0.0,23137000.0,2063000.0,0.0,2063000.0,0.0,2063000.0,25200000.0,2024-08-15,2029-08-15,2019-05-24,2019,1,0,2019.0,3.8714369407035605,3.72950573539129,0.006509211020603729,0.0,0.0030893937706936306,Finance & Industry,171229000.0,0.0,961567647.5400001,0.981060175596584,0.2568190613854077,242271731.88392657,3.8714369407035605,3.72950573539129,2063000.0,0.014275621911807188,0.0030893937706936306
